acct,utc_date,num_courses_visited,total_minutes_visited,lessons_completed,projects_completed
393,2015/8/1,0,0,0,0
393,2015/8/2,0,0,0,0
393,2015/8/3,0,0,0,0
393,2015/8/4,0,0,0,0
393,2015/8/5,0,0,0,0
393,2015/8/6,0,0,0,0
393,2015/8/7,0,0,0,0
393,2015/8/8,0,0,0,0
393,2015/8/9,1,34.12991267,0,0
393,2015/8/10,1,5.391291,0,0
393,2015/8/11,0,0,0,0
393,2015/8/12,0,0,0,0
393,2015/8/13,0,0,0,0
393,2015/8/14,0,0,0,0
393,2015/8/15,0,0,0,0
393,2015/8/16,0,0,0,0
393,2015/8/17,0,0,0,0
393,2015/8/18,0,0,0,0
393,2015/8/19,0,0,0,0
393,2015/8/20,0,0,0,0
393,2015/8/21,0,0,0,0
393,2015/8/22,0,0,0,0
393,2015/8/23,0,0,0,0
393,2015/8/24,0,0,0,0
393,2015/8/25,0,0,0,0
393,2015/8/26,0,0,0,0
393,2015/8/27,0,0,0,0
394,2014/11/10,2,173.9813282,0,0
394,2014/11/11,2,280.4207968,0,0
394,2014/11/12,1,33.36924417,0,0
394,2014/11/13,2,89.24165033,0,0
394,2014/11/14,1,97.09903167,1,0
394,2014/11/15,1,134.4545047,1,0
394,2014/11/16,0,0,0,0
394,2014/11/17,1,182.2136423,0,0
394,2014/11/18,1,394.1855533,1,0
394,2014/11/19,0,0,0,0
394,2014/11/20,1,314.2362862,1,0
394,2014/11/21,1,78.28080417,0,0
394,2014/11/22,1,68.979401,0,0
394,2014/11/23,1,72.368345,0,0
394,2014/11/24,1,280.1059535,2,0
394,2014/11/25,1,232.679337,0,0
394,2014/11/26,1,318.9693747,1,0
394,2014/11/27,0,0,0,0
394,2014/11/28,1,328.681276,1,0
394,2014/11/29,0,0,0,0
394,2014/11/30,1,17.72165283,1,0
394,2014/12/1,2,143.6992015,0,0
394,2014/12/2,1,99.37541133,0,0
394,2014/12/3,1,161.7787347,0,0
394,2014/12/4,1,237.8680608,1,0
394,2014/12/5,1,126.2410993,0,0
394,2014/12/6,0,0,0,0
394,2014/12/7,0,0,0,0
394,2014/12/8,0,0,1,1
394,2014/12/9,1,121.6225683,1,0
394,2014/12/10,1,239.3568227,1,0
394,2014/12/11,1,118.4234842,0,0
394,2014/12/12,1,214.7702218,1,0
394,2014/12/13,0,0,0,0
394,2014/12/14,0,0,0,0
394,2014/12/15,1,257.443355,2,0
394,2014/12/16,1,427.1864105,1,0
394,2014/12/17,1,280.9258985,2,0
394,2014/12/18,0,0,0,0
394,2014/12/19,2,431.5024293,1,0
394,2014/12/20,0,0,0,0
394,2014/12/21,1,129.5534908,0,0
394,2014/12/22,1,130.8991927,1,0
394,2014/12/23,1,101.8228863,1,0
394,2014/12/24,1,180.1930618,0,0
394,2014/12/25,0,0,0,0
394,2014/12/26,1,78.08642433,1,0
394,2014/12/27,1,149.8334665,1,0
394,2014/12/28,1,146.8171318,1,0
394,2014/12/29,1,34.6826195,0,0
394,2014/12/30,1,344.361566,1,0
394,2014/12/31,0,0,0,0
394,2015/1/1,0,0,0,0
394,2015/1/2,2,78.83999317,0,0
394,2015/1/3,0,0,0,0
394,2015/1/4,0,0,0,0
394,2015/1/5,0,0,0,0
394,2015/1/6,1,53.66437667,0,0
394,2015/1/7,0,0,0,0
394,2015/1/8,0,0,0,0
394,2015/1/9,1,42.41062367,0,0
394,2015/1/10,1,99.27761283,1,0
394,2015/1/11,2,121.1641008,1,0
394,2015/1/12,1,34.77413017,0,0
394,2015/1/13,2,160.768628,1,0
394,2015/1/14,0,0,0,0
394,2015/1/15,1,72.44142233,0,0
394,2015/1/16,1,76.354494,0,0
394,2015/1/17,0,0,0,0
394,2015/1/18,0,0,0,0
394,2015/1/19,1,22.69244617,0,0
394,2015/1/20,1,156.7632753,1,0
394,2015/1/21,1,221.3651953,2,0
394,2015/1/22,1,284.3977117,1,1
394,2015/1/23,1,231.9930988,1,0
394,2015/1/24,1,177.2374163,1,0
394,2015/1/25,0,0,0,0
394,2015/1/26,2,231.5190567,2,0
394,2015/1/27,1,69.94922367,0,0
394,2015/1/28,1,57.73183867,1,0
394,2015/1/29,1,95.71956533,0,0
394,2015/1/30,2,207.7540672,0,0
394,2015/1/31,1,81.8073935,1,0
394,2015/2/1,0,0,0,0
394,2015/2/2,0,0,0,0
394,2015/2/3,0,0,0,0
394,2015/2/4,1,49.1100665,0,0
394,2015/2/5,1,146.0096333,0,0
394,2015/2/6,1,84.7748755,0,0
394,2015/2/7,1,104.4337857,1,0
394,2015/2/8,0,0,0,0
394,2015/2/9,1,216.088482,0,0
394,2015/2/10,1,126.2300215,1,0
394,2015/2/11,1,138.6443668,1,0
394,2015/2/12,0,0,0,0
394,2015/2/13,0,0,0,0
394,2015/2/14,1,3.5043835,0,0
394,2015/2/15,0,0,0,0
394,2015/2/16,1,135.1364168,0,0
394,2015/2/17,1,281.2114162,0,0
394,2015/2/18,1,49.31259217,0,0
394,2015/2/19,2,216.0516335,1,0
394,2015/2/20,2,206.643719,1,0
394,2015/2/21,0,0,0,0
394,2015/2/22,0,0,0,0
394,2015/2/23,1,234.8009698,2,0
394,2015/2/24,1,122.138984,2,0
394,2015/2/25,2,55.11523717,0,1
394,2015/2/26,1,311.2341615,3,0
394,2015/2/27,0,0,0,0
394,2015/2/28,2,202.7735462,1,0
394,2015/3/1,0,0,0,0
394,2015/3/2,1,20.95039833,0,0
394,2015/3/3,2,189.4601582,2,0
394,2015/3/4,1,140.3674337,0,0
394,2015/3/5,1,21.49113083,0,0
394,2015/3/6,0,0,0,0
394,2015/3/7,1,25.31657467,1,0
394,2015/3/8,1,32.9517785,0,0
394,2015/3/9,1,15.50179783,0,0
394,2015/3/10,1,52.57288217,0,0
394,2015/3/11,1,74.18676233,1,0
394,2015/3/12,1,114.5775182,1,0
394,2015/3/13,3,135.4264793,0,0
394,2015/3/14,1,13.20664583,0,0
394,2015/3/15,1,43.85577633,0,0
394,2015/3/16,2,200.465616,1,0
394,2015/3/17,2,16.662717,0,0
394,2015/3/18,1,117.1957652,0,0
394,2015/3/19,1,193.660597,0,0
394,2015/3/20,2,107.0700202,1,0
394,2015/3/21,1,5.503051,0,0
394,2015/3/22,0,0,0,0
394,2015/3/23,0,0,0,0
394,2015/3/24,0,0,0,0
394,2015/3/25,0,0,0,0
394,2015/3/26,0,0,0,0
394,2015/3/27,0,0,0,0
394,2015/3/28,0,0,0,0
394,2015/3/29,0,0,0,1
394,2015/3/30,0,0,0,0
394,2015/3/31,0,0,0,0
394,2015/4/1,1,27.90159283,0,0
394,2015/4/2,0,0,0,0
394,2015/4/3,0,0,0,0
394,2015/4/4,0,0,0,0
394,2015/4/5,1,7.295706,0,0
394,2015/4/6,0,0,0,0
394,2015/4/7,0,0,0,0
394,2015/4/8,0,0,0,0
394,2015/4/9,1,5.472361333,0,0
394,2015/4/10,0,0,0,0
394,2015/4/11,0,0,0,0
394,2015/4/12,0,0,0,0
394,2015/4/13,0,0,0,1
394,2015/4/14,0,0,0,0
394,2015/4/15,0,0,0,1
394,2015/4/16,1,6.143122167,0,0
395,2015/4/8,1,2.177689167,0,0
395,2015/4/9,0,0,0,0
395,2015/4/10,0,0,0,0
395,2015/4/11,0,0,0,0
395,2015/4/12,0,0,0,0
395,2015/4/13,0,0,0,0
395,2015/4/14,0,0,0,0
395,2015/4/15,0,0,0,0
395,2015/4/16,0,0,0,0
395,2015/4/17,1,2.091874167,0,0
395,2015/4/18,0,0,0,0
395,2015/4/19,0,0,0,0
395,2015/4/20,0,0,0,0
395,2015/4/21,0,0,0,0
395,2015/4/22,1,4.310812167,0,0
395,2015/4/23,0,0,0,0
395,2015/4/24,0,0,0,0
395,2015/4/25,0,0,0,0
395,2015/4/26,0,0,0,0
395,2015/4/27,0,0,0,0
395,2015/4/28,0,0,0,0
395,2015/4/29,0,0,0,0
395,2015/4/30,0,0,0,0
395,2015/5/1,0,0,0,0
395,2015/5/2,0,0,0,0
395,2015/5/3,0,0,0,0
395,2015/5/4,0,0,0,0
395,2015/5/5,0,0,0,0
395,2015/5/6,0,0,0,0
395,2015/5/7,0,0,0,0
395,2015/5/8,0,0,0,0
395,2015/5/9,0,0,0,0
395,2015/5/10,0,0,0,0
395,2015/5/11,2,49.8429745,0,0
395,2015/5/12,1,340.3489425,2,0
395,2015/5/13,1,192.7212622,1,0
395,2015/5/14,1,173.0211937,0,0
395,2015/5/15,1,142.6300172,1,0
395,2015/5/16,0,0,0,0
395,2015/5/17,1,203.701208,0,0
395,2015/5/18,2,55.52311367,1,0
395,2015/5/19,2,158.5621807,1,0
395,2015/5/20,0,0,0,0
395,2015/5/21,1,69.0639,0,0
395,2015/5/22,0,0,0,0
395,2015/5/23,0,0,0,0
395,2015/5/24,0,0,0,0
395,2015/5/25,2,31.90608517,0,0
395,2015/5/26,0,0,0,0
395,2015/5/27,1,17.80084183,0,0
395,2015/5/28,1,12.85706817,0,0
395,2015/5/29,2,47.32743567,2,0
395,2015/5/30,0,0,0,0
395,2015/5/31,0,0,0,0
395,2015/6/1,0,0,0,0
395,2015/6/2,2,12.78967183,0,0
395,2015/6/3,0,0,0,0
395,2015/6/4,0,0,0,0
395,2015/6/5,0,0,0,0
395,2015/6/6,0,0,0,0
395,2015/6/7,0,0,0,0
395,2015/6/8,0,0,0,0
395,2015/6/9,0,0,0,0
395,2015/6/10,0,0,0,0
395,2015/6/11,2,172.4973037,0,0
395,2015/6/12,1,40.01227767,0,0
395,2015/6/13,0,0,0,0
395,2015/6/14,0,0,0,0
395,2015/6/15,1,144.6532558,1,0
395,2015/6/16,1,228.0021003,2,0
395,2015/6/17,1,335.0145583,3,0
395,2015/6/18,1,95.72050567,0,0
395,2015/6/19,1,121.2340877,1,0
395,2015/6/20,0,0,0,0
395,2015/6/21,1,14.51973717,0,0
395,2015/6/22,2,93.381867,0,0
395,2015/6/23,1,277.5636168,3,0
395,2015/6/24,1,3.899977833,0,0
395,2015/6/25,0,0,0,0
395,2015/6/26,2,59.33580417,0,0
395,2015/6/27,0,0,0,0
395,2015/6/28,0,0,0,0
395,2015/6/29,0,0,0,0
395,2015/6/30,0,0,0,0
395,2015/7/1,0,0,0,0
395,2015/7/2,0,0,0,0
395,2015/7/3,0,0,0,0
395,2015/7/4,0,0,0,0
395,2015/7/5,0,0,0,0
395,2015/7/6,0,0,0,0
395,2015/7/7,0,0,0,0
395,2015/7/8,0,0,0,0
395,2015/7/9,2,20.67991367,0,0
395,2015/7/10,0,0,0,0
395,2015/7/11,0,0,0,0
395,2015/7/12,0,0,0,0
395,2015/7/13,0,0,0,0
395,2015/7/14,0,0,0,0
395,2015/7/15,0,0,0,0
395,2015/7/16,0,0,0,0
395,2015/7/17,0,0,0,0
395,2015/7/18,0,0,0,0
395,2015/7/19,0,0,0,0
395,2015/7/20,0,0,0,0
395,2015/7/21,0,0,0,0
395,2015/7/22,0,0,0,0
395,2015/7/23,0,0,0,0
395,2015/7/24,0,0,0,0
395,2015/7/25,0,0,0,0
395,2015/7/27,0,0,0,0
395,2015/7/28,0,0,0,0
395,2015/7/29,0,0,0,0
395,2015/7/30,0,0,0,0
395,2015/7/31,1,13.43736033,0,0
395,2015/8/1,0,0,0,0
395,2015/8/2,0,0,0,0
395,2015/8/3,0,0,0,0
395,2015/8/4,0,0,0,0
395,2015/8/5,0,0,0,0
395,2015/8/6,0,0,0,0
395,2015/8/7,0,0,0,0
395,2015/8/8,0,0,0,0
395,2015/8/9,0,0,0,0
395,2015/8/10,0,0,0,0
395,2015/8/11,0,0,0,0
395,2015/8/12,0,0,0,0
395,2015/8/13,1,5.267524667,0,0
395,2015/8/14,0,0,0,0
395,2015/8/15,0,0,0,0
395,2015/8/16,0,0,0,0
395,2015/8/17,0,0,0,0
395,2015/8/18,0,0,0,0
395,2015/8/19,0,0,0,0
395,2015/8/20,0,0,0,0
395,2015/8/21,0,0,0,0
395,2015/8/22,0,0,0,0
395,2015/8/23,1,12.77584033,0,0
395,2015/8/24,1,2.5379255,0,0
395,2015/8/25,0,0,0,0
395,2015/8/26,0,0,0,0
395,2015/8/27,0,0,0,0
396,2015/4/24,0,0,0,0
396,2015/4/25,0,0,0,0
396,2015/4/26,0,0,0,0
396,2015/4/27,0,0,0,0
396,2015/4/28,0,0,0,0
396,2015/4/29,0,0,0,0
396,2015/4/30,0,0,0,0
396,2015/5/1,0,0,0,0
396,2015/5/2,0,0,0,0
396,2015/5/3,0,0,0,0
396,2015/5/4,0,0,0,0
396,2015/5/5,0,0,0,0
396,2015/5/6,0,0,0,0
396,2015/5/7,0,0,0,0
396,2015/5/8,0,0,0,0
396,2015/5/9,0,0,0,0
396,2015/5/10,0,0,0,0
396,2015/5/11,0,0,0,0
396,2015/5/12,0,0,0,0
396,2015/5/13,0,0,0,0
396,2015/5/14,0,0,0,0
396,2015/5/15,0,0,0,0
396,2015/5/16,0,0,0,0
396,2015/5/17,0,0,0,0
396,2015/5/18,0,0,0,0
396,2015/5/19,1,48.20748483,0,0
396,2015/5/20,1,32.00798833,1,0
396,2015/5/21,0,0,0,0
396,2015/5/22,0,0,0,0
396,2015/5/23,0,0,0,0
396,2015/5/24,0,0,0,0
396,2015/5/25,0,0,0,0
396,2015/5/26,0,0,0,0
396,2015/5/27,0,0,0,0
396,2015/5/28,0,0,0,0
396,2015/5/29,0,0,0,0
396,2015/5/30,0,0,0,0
396,2015/5/31,0,0,0,0
396,2015/6/1,0,0,0,0
396,2015/6/2,0,0,0,0
396,2015/6/3,0,0,0,0
396,2015/6/4,0,0,0,0
396,2015/6/5,0,0,0,0
396,2015/6/6,0,0,0,0
396,2015/6/7,0,0,0,0
396,2015/6/8,0,0,0,0
396,2015/6/9,0,0,0,0
396,2015/6/10,2,98.64032167,0,0
396,2015/6/11,0,0,0,0
396,2015/6/12,0,0,0,0
396,2015/6/13,0,0,0,0
396,2015/6/14,0,0,0,0
396,2015/6/15,0,0,0,0
396,2015/6/16,0,0,0,0
396,2015/6/17,0,0,0,0
396,2015/6/18,0,0,0,0
396,2015/6/19,0,0,0,0
396,2015/6/20,0,0,0,0
396,2015/6/21,0,0,0,0
396,2015/6/22,0,0,0,0
396,2015/6/23,0,0,0,0
396,2015/6/24,0,0,0,0
396,2015/6/25,2,47.49329867,0,0
396,2015/6/26,1,52.77933667,1,0
396,2015/6/27,0,0,0,0
396,2015/6/28,0,0,0,0
396,2015/6/29,0,0,0,0
396,2015/6/30,0,0,0,0
396,2015/7/1,0,0,0,0
396,2015/7/2,0,0,0,0
396,2015/7/3,0,0,0,0
396,2015/7/4,0,0,0,0
396,2015/7/5,0,0,0,0
396,2015/7/6,0,0,0,0
396,2015/7/7,0,0,0,0
396,2015/7/8,0,0,0,0
396,2015/7/9,0,0,0,0
396,2015/7/10,0,0,0,0
396,2015/7/11,0,0,0,0
396,2015/7/12,0,0,0,0
396,2015/7/13,0,0,0,0
396,2015/7/14,0,0,0,0
396,2015/7/15,0,0,0,0
396,2015/7/16,0,0,0,0
396,2015/7/17,0,0,0,0
396,2015/7/18,0,0,0,0
396,2015/7/19,0,0,0,0
396,2015/7/20,0,0,0,0
396,2015/7/21,0,0,0,0
396,2015/7/22,1,55.39045867,0,0
396,2015/7/23,1,62.67157367,0,0
396,2015/7/24,0,0,0,0
396,2015/7/25,0,0,0,0
396,2015/7/27,0,0,0,0
396,2015/7/28,0,0,0,0
396,2015/7/29,0,0,0,0
396,2015/7/30,0,0,0,0
396,2015/7/31,0,0,0,0
396,2015/8/1,0,0,0,0
396,2015/8/2,0,0,0,0
396,2015/8/3,1,76.43271967,0,0
396,2015/8/4,0,0,0,0
396,2015/8/5,0,0,0,0
396,2015/8/6,0,0,0,0
396,2015/8/7,0,0,0,0
396,2015/8/8,0,0,0,0
396,2015/8/9,0,0,0,0
396,2015/8/10,0,0,0,0
396,2015/8/11,0,0,0,0
396,2015/8/12,0,0,0,0
396,2015/8/13,0,0,0,0
396,2015/8/14,0,0,0,0
396,2015/8/15,0,0,0,0
396,2015/8/16,0,0,0,0
396,2015/8/17,0,0,0,0
396,2015/8/18,0,0,0,0
396,2015/8/19,0,0,0,0
396,2015/8/20,0,0,0,0
396,2015/8/21,0,0,0,0
396,2015/8/22,0,0,0,0
396,2015/8/23,0,0,0,0
396,2015/8/24,0,0,0,0
396,2015/8/25,0,0,0,0
396,2015/8/26,0,0,0,0
396,2015/8/27,0,0,0,0
397,2014/12/4,1,17.30345617,0,0
397,2014/12/5,1,9.17857,1,0
397,2014/12/6,0,0,0,0
397,2014/12/7,0,0,0,0
397,2014/12/8,0,0,0,0
397,2014/12/9,1,166.5307825,0,0
397,2014/12/10,1,68.90268717,0,0
397,2014/12/11,0,0,0,0
397,2014/12/12,0,0,0,0
397,2014/12/13,0,0,0,0
397,2014/12/14,1,129.175599,1,0
397,2014/12/15,1,3.257948667,0,0
397,2014/12/16,0,0,0,0
397,2014/12/17,1,68.61741267,0,0
397,2014/12/18,1,10.305188,0,0
397,2014/12/19,1,151.4197818,1,0
397,2014/12/20,0,0,0,0
397,2014/12/21,0,0,0,0
397,2014/12/22,1,235.7652357,1,0
397,2014/12/23,1,48.9176885,0,0
397,2014/12/24,1,70.31674483,0,0
397,2014/12/25,1,116.0008093,1,0
397,2014/12/26,1,155.2440138,0,0
397,2014/12/27,0,0,0,0
397,2014/12/28,0,0,0,0
397,2014/12/29,1,138.8931028,0,0
397,2014/12/30,1,34.17396,0,0
397,2014/12/31,1,149.2242957,1,0
397,2015/1/1,1,16.20768483,0,0
397,2015/1/2,0,0,0,0
397,2015/1/3,0,0,0,0
397,2015/1/4,1,57.00511333,1,0
397,2015/1/5,0,0,0,0
397,2015/1/6,1,72.04274217,0,0
397,2015/1/7,1,31.713121,0,0
397,2015/1/8,1,19.32143517,1,0
397,2015/1/9,2,33.91539217,0,0
397,2015/1/10,1,45.6009985,1,0
397,2015/1/11,0,0,0,0
397,2015/1/12,1,62.301444,0,0
397,2015/1/13,1,52.37547433,1,0
397,2015/1/14,0,0,0,0
397,2015/1/15,1,2.2423695,0,0
397,2015/1/16,0,0,0,0
397,2015/1/17,0,0,0,0
397,2015/1/18,0,0,0,0
397,2015/1/19,1,127.0646292,0,0
397,2015/1/20,1,25.56421217,0,0
397,2015/1/21,0,0,0,0
397,2015/1/22,0,0,0,0
397,2015/1/23,0,0,0,0
397,2015/1/24,0,0,0,0
397,2015/1/25,0,0,0,0
397,2015/1/26,0,0,0,0
397,2015/1/27,0,0,0,0
397,2015/1/28,0,0,0,0
397,2015/1/29,1,125.5999868,0,0
397,2015/1/30,0,0,0,0
397,2015/1/31,3,35.45093133,0,0
397,2015/2/1,0,0,0,0
397,2015/2/2,0,0,0,0
397,2015/2/3,1,89.84057633,0,0
397,2015/2/4,1,63.1357555,1,0
397,2015/2/5,1,12.5829405,0,0
397,2015/2/6,0,0,0,0
397,2015/2/7,1,213.744169,1,0
397,2015/2/8,0,0,0,0
397,2015/2/9,1,51.11886917,0,0
397,2015/2/10,1,2.552289167,0,0
397,2015/2/11,1,24.94956133,1,0
397,2015/2/12,1,23.4744065,0,0
397,2015/2/13,1,4.6504135,0,0
397,2015/2/14,0,0,0,0
397,2015/2/15,0,0,0,0
397,2015/2/16,1,71.19030383,0,0
397,2015/2/17,1,194.7223682,1,0
397,2015/2/18,2,42.34952317,0,0
397,2015/2/19,1,41.30128183,0,0
397,2015/2/20,1,39.556445,1,0
397,2015/2/21,0,0,0,0
397,2015/2/22,1,39.5912715,0,0
397,2015/2/23,1,49.74228917,0,0
397,2015/2/24,1,163.0812562,1,0
397,2015/2/25,2,86.89336583,0,0
397,2015/2/26,0,0,0,0
397,2015/2/27,0,0,0,0
397,2015/2/28,2,8.972905167,0,0
397,2015/3/1,1,114.1454978,1,0
397,2015/3/2,1,104.4632313,1,0
397,2015/3/3,1,102.580463,0,0
397,2015/3/4,1,205.143685,1,0
397,2015/3/5,1,108.5347097,1,0
397,2015/3/6,2,20.61264983,0,0
397,2015/3/7,0,0,0,0
397,2015/3/8,0,0,0,0
397,2015/3/9,0,0,0,0
397,2015/3/10,0,0,0,0
397,2015/3/11,0,0,0,1
397,2015/3/12,1,19.405417,0,0
397,2015/3/13,0,0,0,0
397,2015/3/14,0,0,0,0
397,2015/3/15,0,0,0,0
397,2015/3/16,0,0,0,0
397,2015/3/17,1,22.43489567,0,0
397,2015/3/18,1,4.2467535,0,0
397,2015/3/19,1,2.661971,0,0
397,2015/3/20,1,152.0747258,0,0
397,2015/3/21,0,0,0,0
397,2015/3/22,0,0,0,0
397,2015/3/23,1,107.7990492,0,0
397,2015/3/24,1,53.2857265,1,0
397,2015/3/25,0,0,0,0
397,2015/3/26,0,0,0,0
397,2015/3/27,0,0,0,0
397,2015/3/28,0,0,0,0
397,2015/3/29,0,0,0,0
397,2015/3/30,1,30.11508667,0,0
397,2015/3/31,0,0,0,0
397,2015/4/1,2,30.928855,0,0
397,2015/4/2,0,0,0,0
397,2015/4/3,0,0,0,0
397,2015/4/4,0,0,0,0
397,2015/4/5,0,0,0,0
397,2015/4/6,1,3.575630167,0,0
397,2015/4/7,0,0,0,0
397,2015/4/8,1,22.6255845,0,0
397,2015/4/9,1,126.4780155,2,0
397,2015/4/10,1,129.1355733,0,0
397,2015/4/11,0,0,0,0
397,2015/4/12,2,150.70603,1,0
397,2015/4/13,1,123.0459283,1,0
397,2015/4/14,1,27.863296,0,0
397,2015/4/15,1,48.467369,0,0
397,2015/4/16,1,251.2938092,1,0
397,2015/4/17,1,156.234358,1,0
397,2015/4/18,0,0,0,0
397,2015/4/19,0,0,0,0
397,2015/4/20,0,0,0,0
397,2015/4/21,1,2.918597333,0,0
397,2015/4/22,0,0,0,0
397,2015/4/23,1,4.554629667,0,1
397,2015/4/24,1,3.336079,0,0
397,2015/4/25,0,0,0,0
397,2015/4/26,0,0,0,0
397,2015/4/27,0,0,0,0
397,2015/4/28,0,0,0,0
397,2015/4/29,1,93.3439965,0,0
397,2015/4/30,2,120.3174798,0,0
397,2015/5/1,1,10.32365317,0,0
397,2015/5/2,1,29.85089983,0,0
397,2015/5/3,1,61.39840717,0,0
397,2015/5/4,0,0,0,0
397,2015/5/5,2,84.80415067,0,0
397,2015/5/6,2,76.468539,1,0
397,2015/5/7,1,58.999346,0,0
397,2015/5/8,2,70.11212467,0,0
397,2015/5/9,0,0,0,0
397,2015/5/10,0,0,0,0
397,2015/5/11,1,20.46284767,0,0
397,2015/5/12,0,0,0,0
397,2015/5/13,0,0,0,0
397,2015/5/14,1,12.30417317,0,0
397,2015/5/15,0,0,0,0
397,2015/5/16,0,0,0,0
397,2015/5/17,0,0,0,0
397,2015/5/18,0,0,0,0
397,2015/5/19,0,0,0,0
397,2015/5/20,0,0,0,0
397,2015/5/21,0,0,0,0
397,2015/5/22,0,0,0,0
397,2015/5/23,0,0,0,0
397,2015/5/24,0,0,0,0
397,2015/5/25,0,0,0,0
397,2015/5/26,0,0,0,0
397,2015/5/27,0,0,0,0
397,2015/5/28,0,0,0,0
397,2015/5/29,0,0,0,0
397,2015/5/30,0,0,0,0
397,2015/5/31,0,0,0,0
397,2015/6/1,0,0,0,0
397,2015/6/2,1,18.97295983,0,0
397,2015/6/3,0,0,0,0
397,2015/6/4,0,0,0,0
397,2015/6/5,0,0,0,0
397,2015/6/6,0,0,0,0
397,2015/6/7,0,0,0,0
397,2015/6/8,0,0,0,0
397,2015/6/9,0,0,0,0
397,2015/6/10,0,0,0,0
397,2015/6/11,0,0,0,0
397,2015/6/12,0,0,0,0
397,2015/6/13,0,0,0,0
397,2015/6/14,0,0,0,0
397,2015/6/15,0,0,0,0
397,2015/6/16,0,0,0,0
397,2015/6/17,0,0,0,0
397,2015/6/18,0,0,0,0
397,2015/6/19,0,0,0,0
397,2015/6/20,0,0,0,0
397,2015/6/21,0,0,0,0
397,2015/6/22,0,0,0,0
397,2015/6/23,0,0,0,0
397,2015/6/24,0,0,0,0
397,2015/6/25,1,4.033269667,0,0
397,2015/6/26,0,0,0,0
397,2015/6/27,0,0,0,0
397,2015/6/28,0,0,0,0
397,2015/6/29,0,0,0,0
397,2015/6/30,0,0,0,0
397,2015/7/1,1,88.43312333,0,0
397,2015/7/2,2,71.6553635,0,0
397,2015/7/3,0,0,0,0
397,2015/7/4,1,11.22555517,0,0
397,2015/7/5,2,20.20155717,0,0
397,2015/7/6,1,101.331864,0,0
397,2015/7/7,2,190.0187547,1,0
397,2015/7/8,2,73.13067167,0,1
397,2015/7/9,4,208.2501873,2,0
397,2015/7/10,4,286.2200387,0,0
397,2015/7/11,4,192.639023,0,0
397,2015/7/12,2,252.3009802,2,0
397,2015/7/13,1,118.2840958,0,0
397,2015/7/14,2,154.3302992,0,0
397,2015/7/15,2,204.3131675,1,0
397,2015/7/16,1,102.107398,0,0
397,2015/7/17,2,25.406965,0,0
397,2015/7/18,2,49.6957005,0,0
397,2015/7/19,1,152.1598588,0,0
397,2015/7/20,2,104.1754648,0,0
397,2015/7/21,1,111.5153807,0,0
397,2015/7/22,0,0,0,0
397,2015/7/23,0,0,0,0
397,2015/7/24,0,0,0,0
397,2015/7/25,0,0,0,0
397,2015/7/27,0,0,0,0
397,2015/7/28,0,0,0,0
397,2015/7/29,0,0,0,0
397,2015/7/30,0,0,0,0
397,2015/7/31,0,0,0,0
397,2015/8/1,0,0,0,0
397,2015/8/2,0,0,0,0
397,2015/8/3,0,0,0,0
397,2015/8/4,0,0,0,0
397,2015/8/5,0,0,0,0
397,2015/8/6,0,0,0,0
397,2015/8/7,0,0,0,0
397,2015/8/8,0,0,0,0
397,2015/8/9,0,0,0,0
397,2015/8/10,0,0,0,0
397,2015/8/11,0,0,0,0
397,2015/8/12,0,0,0,0
397,2015/8/13,0,0,0,0
397,2015/8/14,0,0,0,0
397,2015/8/15,0,0,0,0
397,2015/8/16,0,0,0,0
397,2015/8/17,0,0,0,0
397,2015/8/18,0,0,0,0
397,2015/8/19,0,0,0,0
397,2015/8/20,0,0,0,0
397,2015/8/21,0,0,0,0
397,2015/8/22,0,0,0,0
397,2015/8/23,0,0,0,0
397,2015/8/24,0,0,0,0
397,2015/8/25,0,0,0,0
397,2015/8/26,0,0,0,0
397,2015/8/27,0,0,0,0
398,2015/5/11,0,0,0,0
398,2015/5/12,0,0,0,0
398,2015/5/13,1,3.668016167,0,0
398,2015/5/14,1,8.3911285,0,0
398,2015/5/15,0,0,0,0
398,2015/5/16,0,0,0,0
398,2015/5/17,0,0,0,0
398,2015/5/18,0,0,0,0
398,2015/5/19,1,25.59077317,1,0
398,2015/5/20,1,92.82369683,0,0
398,2015/5/21,0,0,0,0
398,2015/5/22,1,77.42254567,0,0
398,2015/5/23,0,0,0,0
398,2015/5/24,1,170.0630057,1,0
398,2015/5/25,0,0,0,0
398,2015/5/26,1,121.7508122,0,0
398,2015/5/27,1,46.06064783,0,0
398,2015/5/28,0,0,0,0
398,2015/5/29,0,0,0,0
398,2015/5/30,1,206.6370535,0,0
398,2015/5/31,1,312.0621282,1,0
398,2015/6/1,0,0,0,0
398,2015/6/2,1,56.19183617,0,0
398,2015/6/3,0,0,0,0
398,2015/6/4,1,67.8000135,0,0
398,2015/6/5,1,351.2262968,1,0
398,2015/6/6,1,120.2128438,1,0
398,2015/6/7,0,0,0,0
398,2015/6/8,1,31.2852125,0,0
398,2015/6/9,0,0,0,0
398,2015/6/10,0,0,0,0
398,2015/6/11,0,0,0,0
398,2015/6/12,0,0,0,0
398,2015/6/13,0,0,0,0
398,2015/6/14,0,0,0,0
398,2015/6/15,0,0,0,0
398,2015/6/16,1,67.63167967,0,0
398,2015/6/17,1,53.23305567,1,0
398,2015/6/18,0,0,0,0
398,2015/6/19,2,168.013127,1,0
398,2015/6/20,0,0,0,0
398,2015/6/21,0,0,0,0
